arxiv_id,start_time,end_time,duration_sec,size_before_mb,size_after_mb,output_size_mb,max_ram_mb,avg_ram_mb,status
2412.19344,2025-11-14T17:51:01.907637,2025-11-14T17:51:13.956580,12.049,0.06,0.06,0.06,207.707,207.706,success
2412.19345,2025-11-14T17:51:06.829850,2025-11-14T17:51:17.000563,10.171,0.322,0.03,0.03,207.707,207.707,success
2412.19348,2025-11-14T17:51:12.452814,2025-11-14T17:51:21.534146,9.081,0.0,0.0,0.0,207.707,207.707,no_tex
2412.19347,2025-11-14T17:51:10.748018,2025-11-14T17:51:21.936107,11.188,0.027,0.027,0.027,207.707,207.707,success
2412.19346,2025-11-14T17:51:08.438906,2025-11-14T17:51:24.246960,15.808,3.296,0.085,0.085,207.707,207.707,success
2412.19349,2025-11-14T17:51:13.964344,2025-11-14T17:51:24.948098,10.984,0.104,0.104,0.104,207.707,207.707,success
2412.19350,2025-11-14T17:51:17.007035,2025-11-14T17:51:28.079293,11.072,1.211,0.562,0.562,207.707,207.707,success
2412.19351,2025-11-14T17:51:21.540023,2025-11-14T17:51:33.605148,12.065,1.083,0.336,0.336,207.711,207.708,success
2412.19352,2025-11-14T17:51:21.942258,2025-11-14T17:51:34.407473,12.465,0.348,0.319,0.319,207.711,207.708,success
2412.19353,2025-11-14T17:51:24.254691,2025-11-14T17:51:34.407837,10.153,3.15,0.081,0.081,207.711,207.709,success
2412.19354,2025-11-14T17:51:24.956272,2025-11-14T17:51:35.211178,10.255,2.209,0.253,0.253,207.711,207.709,success
2412.19355,2025-11-14T17:51:28.084677,2025-11-14T17:51:42.243303,14.159,44.448,0.076,0.076,207.727,207.712,success
2412.19356,2025-11-14T17:51:33.613414,2025-11-14T17:51:43.647532,10.034,9.923,0.055,0.055,207.73,207.715,success
2412.19358,2025-11-14T17:51:34.422902,2025-11-14T17:51:43.851645,9.429,3.705,0.246,0.246,207.73,207.716,success
2412.19359,2025-11-14T17:51:35.217954,2025-11-14T17:51:44.049064,8.831,0.707,0.428,0.428,207.73,207.717,success
2412.19357,2025-11-14T17:51:34.416164,2025-11-14T17:51:45.859628,11.443,31.19,8.722,8.722,207.746,207.719,success
2412.19360,2025-11-14T17:51:42.248678,2025-11-14T17:51:52.172148,9.923,6.01,0.056,0.056,207.875,207.821,success
2412.19361,2025-11-14T17:51:43.655866,2025-11-14T17:51:52.173340,8.517,1.398,0.093,0.093,207.875,207.837,success
2412.19362,2025-11-14T17:51:43.859172,2025-11-14T17:51:52.876015,9.017,4.245,0.06,0.06,207.875,207.843,success
2412.19364,2025-11-14T17:51:45.866759,2025-11-14T17:51:55.525463,9.659,0.502,0.141,0.141,207.875,207.874,success
2412.19363,2025-11-14T17:51:44.054804,2025-11-14T17:51:57.132423,13.078,5.845,0.63,0.63,207.883,207.856,success
2412.19365,2025-11-14T17:51:52.180252,2025-11-14T17:52:01.148446,8.968,0.0,0.0,0.0,207.883,207.879,no_tex
2412.19368,2025-11-14T17:51:55.535747,2025-11-14T17:52:05.872501,10.337,5.632,0.212,0.212,207.883,207.882,success
2412.19366,2025-11-14T17:51:52.187476,2025-11-14T17:52:06.474816,14.287,0.354,0.266,0.266,207.883,207.881,success
2412.19369,2025-11-14T17:51:57.139546,2025-11-14T17:52:06.978668,9.839,0.21,0.062,0.062,207.883,207.882,success
2412.19367,2025-11-14T17:51:52.882874,2025-11-14T17:52:07.483398,14.601,1.743,0.408,0.408,207.883,207.88,success
2412.19370,2025-11-14T17:52:01.155604,2025-11-14T17:52:16.513539,15.358,65.035,0.3,0.3,207.883,207.873,success
2412.19373,2025-11-14T17:52:18.524555,2025-11-14T17:52:26.957185,8.433,5.573,0.131,0.131,207.902,207.891,success
2412.19375,2025-11-14T17:52:18.526139,2025-11-14T17:52:29.368085,10.842,0.39,0.36,0.36,207.922,207.895,success
2412.19371,2025-11-14T17:52:18.523234,2025-11-14T17:52:30.372023,11.849,0.634,0.2,0.2,207.922,207.896,success
2412.19376,2025-11-14T17:52:26.963670,2025-11-14T17:52:32.405363,5.442,0.0,0.0,0.0,207.922,207.915,no_tex
2412.19374,2025-11-14T17:52:18.525631,2025-11-14T17:52:33.402310,14.877,83.092,0.318,0.318,207.922,207.902,success
2412.19372,2025-11-14T17:52:18.524208,2025-11-14T17:52:33.616012,15.092,10.679,0.764,0.764,207.922,207.902,success
2412.19377,2025-11-14T17:52:29.375288,2025-11-14T17:52:38.750960,9.376,0.122,0.122,0.122,207.934,207.926,success
2412.19378,2025-11-14T17:52:30.378366,2025-11-14T17:52:40.365025,9.987,5.151,0.09,0.09,207.934,207.927,success
2412.19379,2025-11-14T17:52:32.412472,2025-11-14T17:52:41.767889,9.355,0.093,0.093,0.093,207.945,207.93,success
2412.19381,2025-11-14T17:52:33.640141,2025-11-14T17:52:45.750648,12.111,16.323,0.085,0.085,207.949,207.937,success
2412.19380,2025-11-14T17:52:33.412871,2025-11-14T17:52:46.849636,13.437,0.088,0.068,0.068,207.949,207.938,success
2412.19382,2025-11-14T17:52:38.757321,2025-11-14T17:52:48.861284,10.104,3.83,0.059,0.059,207.957,207.946,success
2412.19384,2025-11-14T17:52:41.774097,2025-11-14T17:52:50.855814,9.082,0.0,0.0,0.0,207.957,207.952,no_tex
2412.19383,2025-11-14T17:52:40.376350,2025-11-14T17:52:54.774646,14.398,0.336,0.197,0.197,207.957,207.952,success
2412.19385,2025-11-14T17:52:45.757015,2025-11-14T17:52:59.734049,13.977,0.198,0.198,0.198,207.957,207.956,success
2412.19388,2025-11-14T17:52:50.867687,2025-11-14T17:53:01.812066,10.944,0.148,0.103,0.103,207.957,207.957,success
2412.19389,2025-11-14T17:52:54.781393,2025-11-14T17:53:02.418517,7.637,0.054,0.054,0.054,207.957,207.957,success
2412.19386,2025-11-14T17:52:46.857816,2025-11-14T17:53:03.520704,16.663,48.657,0.221,0.221,207.957,207.957,success
2412.19390,2025-11-14T17:52:59.740157,2025-11-14T17:53:07.091033,7.351,2.963,0.154,0.154,207.957,207.957,success
2412.19387,2025-11-14T17:52:48.866269,2025-11-14T17:53:08.095456,19.229,55.41,0.201,0.201,207.957,207.957,success
2412.19392,2025-11-14T17:53:02.446238,2025-11-14T17:53:10.790329,8.344,0.509,0.101,0.101,207.957,207.957,success
2412.19391,2025-11-14T17:53:01.822251,2025-11-14T17:53:11.977458,10.155,3.353,0.065,0.065,207.957,207.957,success
2412.19393,2025-11-14T17:53:03.532676,2025-11-14T17:53:12.377218,8.845,0.696,0.069,0.069,207.957,207.957,success
2412.19394,2025-11-14T17:53:07.099551,2025-11-14T17:53:19.349634,12.25,2.203,0.403,0.403,207.961,207.959,success
2412.19395,2025-11-14T17:53:08.102422,2025-11-14T17:53:20.455509,12.353,3.931,0.462,0.462,207.961,207.959,success
2412.19396,2025-11-14T17:53:10.795967,2025-11-14T17:53:21.257617,10.462,1.208,0.081,0.081,207.961,207.96,success
2412.19398,2025-11-14T17:53:12.383927,2025-11-14T17:53:22.331861,9.948,0.09,0.032,0.032,207.961,207.961,success
2412.19397,2025-11-14T17:53:11.984746,2025-11-14T17:53:23.234447,11.25,0.049,0.038,0.038,207.961,207.961,success
2412.19399,2025-11-14T17:53:19.355956,2025-11-14T17:53:29.496184,10.14,1.18,0.102,0.102,207.961,207.961,success
2412.19400,2025-11-14T17:53:20.462323,2025-11-14T17:53:30.297826,9.836,0.181,0.154,0.154,207.961,207.961,success
2412.19402,2025-11-14T17:53:22.337839,2025-11-14T17:53:32.281540,9.944,0.077,0.077,0.077,208.105,207.968,success
2412.19401,2025-11-14T17:53:21.264539,2025-11-14T17:53:34.043161,12.779,0.0,0.0,0.0,208.359,208.008,no_tex
2412.19403,2025-11-14T17:53:23.242720,2025-11-14T17:53:38.664020,15.421,7.652,0.186,0.186,208.367,208.122,success
2412.19404,2025-11-14T17:53:29.530650,2025-11-14T17:53:39.366637,9.836,0.147,0.012,0.012,208.371,208.246,success
2412.19405,2025-11-14T17:53:30.303268,2025-11-14T17:53:40.269181,9.966,0.119,0.119,0.119,208.375,208.277,success
2412.19406,2025-11-14T17:53:32.286545,2025-11-14T17:53:42.576642,10.29,2.874,0.06,0.06,208.383,208.356,success
2412.19407,2025-11-14T17:53:34.050855,2025-11-14T17:53:45.709523,11.659,15.43,0.044,0.044,208.383,208.374,success
2412.19409,2025-11-14T17:53:39.374609,2025-11-14T17:53:49.125472,9.751,4.12,0.141,0.141,208.383,208.381,success
2412.19410,2025-11-14T17:53:40.276580,2025-11-14T17:53:49.839955,9.563,0.14,0.14,0.14,208.383,208.382,success
2412.19408,2025-11-14T17:53:38.670116,2025-11-14T17:53:50.917207,12.247,1.922,0.143,0.143,208.383,208.381,success
2412.19411,2025-11-14T17:53:42.583361,2025-11-14T17:53:51.839888,9.257,0.497,0.071,0.071,208.383,208.383,success
2412.19414,2025-11-14T17:53:49.846065,2025-11-14T17:53:59.879480,10.033,2.368,0.106,0.106,208.609,208.4,success
2412.19415,2025-11-14T17:53:50.923604,2025-11-14T17:54:00.280027,9.356,1.437,0.162,0.162,208.609,208.411,success
2412.19412,2025-11-14T17:53:45.714966,2025-11-14T17:54:02.387655,16.673,37.121,0.214,0.214,208.621,208.427,success
2412.19413,2025-11-14T17:53:49.133608,2025-11-14T17:54:02.584829,13.451,14.217,0.29,0.29,208.621,208.442,success
2412.19416,2025-11-14T17:53:51.846268,2025-11-14T17:54:02.894196,11.048,0.485,0.351,0.351,208.621,208.461,success
2412.19417,2025-11-14T17:53:59.901682,2025-11-14T17:54:07.464403,7.563,1.638,0.074,0.074,208.621,208.617,success
2412.19418,2025-11-14T17:54:00.290616,2025-11-14T17:54:08.048335,7.758,3.092,0.047,0.047,208.621,208.618,success
2412.19419,2025-11-14T17:54:02.410585,2025-11-14T17:54:09.359900,6.949,1.037,0.17,0.17,208.621,208.619,success
2412.19420,2025-11-14T17:54:02.590654,2025-11-14T17:54:10.012394,7.422,0.0,0.0,0.0,208.621,208.618,no_tex
2412.19421,2025-11-14T17:54:12.023333,2025-11-14T17:54:20.267412,8.244,4.734,0.156,0.156,208.641,208.629,success
2412.19425,2025-11-14T17:54:12.025888,2025-11-14T17:54:20.872211,8.846,0.0,0.0,0.0,208.641,208.63,no_tex
2412.19424,2025-11-14T17:54:12.025369,2025-11-14T17:54:21.438446,9.413,5.333,0.096,0.096,208.645,208.63,success
2412.19423,2025-11-14T17:54:12.024235,2025-11-14T17:54:24.851532,12.827,1.396,0.14,0.14,208.645,208.634,success
2412.19426,2025-11-14T17:54:20.274306,2025-11-14T17:54:27.761557,7.487,0.907,0.082,0.082,208.645,208.644,success
2412.19428,2025-11-14T17:54:21.444046,2025-11-14T17:54:28.263880,6.82,0.274,0.136,0.136,208.645,208.644,success
2412.19422,2025-11-14T17:54:12.023896,2025-11-14T17:54:29.877243,17.853,27.936,0.156,0.156,208.645,208.637,success
2412.19427,2025-11-14T17:54:20.884927,2025-11-14T17:54:35.421443,14.537,4.467,0.255,0.255,208.656,208.647,success
2412.19429,2025-11-14T17:54:24.857440,2025-11-14T17:54:35.823112,10.966,0.0,0.0,0.0,208.656,208.649,no_tex
2412.19431,2025-11-14T17:54:28.269469,2025-11-14T17:54:38.234576,9.965,0.0,0.0,0.0,208.656,208.652,no_tex
2412.19430,2025-11-14T17:54:27.767550,2025-11-14T17:54:38.736879,10.969,1.632,0.414,0.414,208.656,208.652,success
2412.19432,2025-11-14T17:54:29.883481,2025-11-14T17:54:41.744184,11.861,0.44,0.125,0.125,208.668,208.655,success
2412.19433,2025-11-14T17:54:35.428589,2025-11-14T17:54:44.857645,9.429,1.615,0.142,0.142,208.668,208.66,success
2412.19434,2025-11-14T17:54:35.829816,2025-11-14T17:54:45.660012,9.83,2.203,0.05,0.05,208.668,208.661,success
2412.19435,2025-11-14T17:54:38.241175,2025-11-14T17:54:48.320128,10.079,0.079,0.035,0.035,208.668,208.664,success
2412.19436,2025-11-14T17:54:38.743875,2025-11-14T17:54:49.080659,10.337,0.796,0.099,0.099,208.668,208.665,success
2412.19437,2025-11-14T17:54:41.748782,2025-11-14T17:54:54.723540,12.975,2.937,0.444,0.444,208.68,208.671,success
2412.19439,2025-11-14T17:54:45.666559,2025-11-14T17:54:56.108341,10.442,5.696,0.234,0.234,208.684,208.674,success
2412.19438,2025-11-14T17:54:44.863555,2025-11-14T17:54:57.414932,12.551,1.699,0.529,0.529,208.695,208.675,success
2412.19440,2025-11-14T17:54:48.326824,2025-11-14T17:54:58.668125,10.341,0.0,0.0,0.0,208.695,208.68,no_tex
2412.19441,2025-11-14T17:54:49.089253,2025-11-14T17:55:02.962844,13.874,16.662,0.152,0.152,210.434,208.887,success
2412.19443,2025-11-14T17:54:56.116540,2025-11-14T17:55:05.050735,8.934,4.002,0.029,0.029,210.434,209.418,success
2412.19444,2025-11-14T17:54:57.421358,2025-11-14T17:55:07.169832,9.748,2.542,0.159,0.159,210.75,209.787,success
2412.19442,2025-11-14T17:54:54.730197,2025-11-14T17:55:09.387578,14.657,2.759,1.399,1.399,210.75,209.728,success
2412.19445,2025-11-14T17:54:58.674515,2025-11-14T17:55:10.793387,12.119,0.684,0.079,0.079,210.754,210.186,success
2412.19446,2025-11-14T17:55:02.969345,2025-11-14T17:55:15.337085,12.368,15.29,0.105,0.105,210.754,210.692,success
2412.19448,2025-11-14T17:55:07.176054,2025-11-14T17:55:15.739911,8.564,0.054,0.054,0.054,210.754,210.753,success
2412.19449,2025-11-14T17:55:09.393191,2025-11-14T17:55:18.966652,9.573,0.0,0.0,0.0,210.758,210.754,no_tex
2412.19447,2025-11-14T17:55:05.058846,2025-11-14T17:55:21.743642,16.685,0.477,0.355,0.355,210.758,210.75,success
2412.19450,2025-11-14T17:55:10.800115,2025-11-14T17:55:23.382883,12.583,1.205,0.261,0.261,210.766,210.756,success
2412.19451,2025-11-14T17:55:15.343579,2025-11-14T17:55:25.389714,10.046,6.38,0.105,0.105,210.766,210.759,success
2412.19452,2025-11-14T17:55:15.747803,2025-11-14T17:55:25.489171,9.741,0.0,0.0,0.0,210.766,210.759,no_tex
2412.19453,2025-11-14T17:55:18.973017,2025-11-14T17:55:33.869126,14.896,1.998,0.605,0.605,211.309,210.995,success
2412.19454,2025-11-14T17:55:21.748723,2025-11-14T17:55:34.307927,12.559,0.078,0.078,0.078,211.309,211.056,success
2412.19456,2025-11-14T17:55:25.421623,2025-11-14T17:55:34.872861,9.451,0.465,0.051,0.051,211.309,211.187,success
2412.19455,2025-11-14T17:55:23.387903,2025-11-14T17:55:35.261676,11.874,14.138,0.052,0.052,211.309,211.12,success
2412.19457,2025-11-14T17:55:25.496909,2025-11-14T17:55:41.193396,15.696,7.443,0.119,0.119,211.309,211.239,success
2412.19461,2025-11-14T17:55:35.266539,2025-11-14T17:55:43.796260,8.53,0.031,0.029,0.029,211.316,211.311,success
2412.19460,2025-11-14T17:55:34.882310,2025-11-14T17:55:44.332077,9.45,0.346,0.079,0.079,211.316,211.311,success
2412.19459,2025-11-14T17:55:34.313954,2025-11-14T17:55:46.513921,12.2,31.335,0.064,0.064,211.316,211.312,success
2412.19462,2025-11-14T17:55:41.202170,2025-11-14T17:55:48.978422,7.776,6.135,0.125,0.125,211.32,211.317,success
2412.19458,2025-11-14T17:55:33.875675,2025-11-14T17:55:49.782237,15.907,52.342,0.107,0.107,211.32,211.313,success
2412.19464,2025-11-14T17:55:44.338583,2025-11-14T17:55:52.994618,8.656,5.844,0.08,0.08,211.336,211.32,success
2412.19463,2025-11-14T17:55:43.802773,2025-11-14T17:55:53.870830,10.068,1.162,0.443,0.443,211.336,211.321,success
2412.19465,2025-11-14T17:55:46.523402,2025-11-14T17:55:57.284834,10.761,0.367,0.077,0.077,211.336,211.327,success
2412.19466,2025-11-14T17:55:48.985859,2025-11-14T17:55:58.288020,9.302,0.266,0.034,0.034,211.336,211.33,success
2412.19467,2025-11-14T17:55:49.787680,2025-11-14T17:55:59.492666,9.705,0.0,0.0,0.0,211.336,211.331,no_tex
2412.19469,2025-11-14T17:55:53.895300,2025-11-14T17:56:02.603468,8.708,3.056,0.054,0.054,211.336,211.333,success
2412.19468,2025-11-14T17:55:53.005558,2025-11-14T17:56:03.611044,10.605,35.637,0.088,0.088,211.336,211.333,success
2412.19470,2025-11-14T17:55:57.297969,2025-11-14T17:56:05.932055,8.634,30.995,0.193,0.193,211.336,211.329,success
2412.19472,2025-11-14T17:56:07.948929,2025-11-14T17:56:16.378910,8.43,1.446,0.03,0.03,211.352,211.338,success
2412.19474,2025-11-14T17:56:07.951048,2025-11-14T17:56:17.298626,9.348,0.761,0.032,0.032,211.352,211.34,success
2412.19473,2025-11-14T17:56:07.950330,2025-11-14T17:56:19.515666,11.565,7.805,0.491,0.491,211.352,211.342,success
2412.19475,2025-11-14T17:56:07.951551,2025-11-14T17:56:20.422940,12.471,2.811,0.183,0.183,211.352,211.343,success
2412.19477,2025-11-14T17:56:17.304876,2025-11-14T17:56:25.652716,8.348,3.537,0.067,0.067,211.352,211.352,success
2412.19478,2025-11-14T17:56:19.521201,2025-11-14T17:56:26.355891,6.835,0.254,0.026,0.026,211.352,211.352,success
2412.19479,2025-11-14T17:56:20.428065,2025-11-14T17:56:27.159259,6.731,4.589,0.033,0.033,211.352,211.352,success
2412.19471,2025-11-14T17:56:07.948473,2025-11-14T17:56:31.577453,23.629,23.231,0.349,0.349,211.352,211.347,success
2412.19476,2025-11-14T17:56:16.386227,2025-11-14T17:56:31.862103,15.476,20.359,0.139,0.139,211.352,211.352,success
2412.19481,2025-11-14T17:56:26.362594,2025-11-14T17:56:33.284094,6.921,0.3,0.03,0.03,211.352,211.351,success
2412.19480,2025-11-14T17:56:25.658587,2025-11-14T17:56:34.787701,9.129,0.521,0.133,0.133,211.352,211.351,success
2412.19482,2025-11-14T17:56:27.167948,2025-11-14T17:56:35.289758,8.122,1.062,0.039,0.039,211.352,211.351,success
2412.19485,2025-11-14T17:56:33.289325,2025-11-14T17:56:43.219600,9.93,0.061,0.061,0.061,211.367,211.355,success
2412.19484,2025-11-14T17:56:31.882319,2025-11-14T17:56:44.024052,12.142,5.199,0.307,0.307,211.367,211.356,success
2412.19486,2025-11-14T17:56:34.797819,2025-11-14T17:56:44.229568,9.432,0.055,0.055,0.055,211.367,211.357,success
2412.19483,2025-11-14T17:56:31.586195,2025-11-14T17:56:45.711822,14.126,28.555,0.168,0.168,211.367,211.357,success
2412.19487,2025-11-14T17:56:35.296837,2025-11-14T17:56:50.535540,15.239,1.948,0.083,0.083,211.367,211.361,success
2412.19488,2025-11-14T17:56:43.225955,2025-11-14T17:56:50.736030,7.51,1.342,0.089,0.089,211.367,211.367,success
2412.19491,2025-11-14T17:56:45.721787,2025-11-14T17:56:53.657387,7.936,4.118,0.061,0.061,211.371,211.367,success
2412.19490,2025-11-14T17:56:44.236130,2025-11-14T17:56:56.369697,12.134,1.451,0.086,0.086,211.371,211.368,success
2412.19492,2025-11-14T17:56:50.559802,2025-11-14T17:56:57.486646,6.927,6.433,0.074,0.074,211.371,211.37,success
2412.19493,2025-11-14T17:56:50.743098,2025-11-14T17:56:57.573482,6.83,3.529,0.047,0.047,211.371,211.37,success
2412.19489,2025-11-14T17:56:44.031764,2025-11-14T17:56:59.989489,15.958,33.448,0.063,0.063,211.371,211.369,success
2412.19494,2025-11-14T17:56:53.663421,2025-11-14T17:57:02.696654,9.033,13.477,0.09,0.09,211.375,211.372,success
2412.19497,2025-11-14T17:56:57.580073,2025-11-14T17:57:06.846151,9.266,7.106,0.354,0.354,211.383,211.375,success
2412.19495,2025-11-14T17:56:56.377073,2025-11-14T17:57:07.837434,11.46,0.37,0.099,0.099,211.383,211.375,success
2412.19498,2025-11-14T17:56:59.995246,2025-11-14T17:57:08.655749,8.661,1.653,0.054,0.054,211.383,211.378,success
2412.19496,2025-11-14T17:56:57.495025,2025-11-14T17:57:12.369525,14.875,26.895,0.273,0.273,211.383,211.378,success
2412.19499,2025-11-14T17:57:02.706229,2025-11-14T17:57:15.180403,12.474,10.247,0.154,0.154,211.383,211.381,success
2412.19500,2025-11-14T17:57:06.852657,2025-11-14T17:57:16.286188,9.434,13.543,0.051,0.051,211.383,211.383,success
2412.19502,2025-11-14T17:57:08.668858,2025-11-14T17:57:17.699217,9.03,4.032,0.056,0.056,211.383,211.383,success
2412.19501,2025-11-14T17:57:07.849765,2025-11-14T17:57:23.718127,15.868,0.581,0.122,0.122,211.383,211.383,success
2412.19503,2025-11-14T17:57:12.377765,2025-11-14T17:57:24.321644,11.944,3.621,0.231,0.231,211.383,211.383,success
2412.19506,2025-11-14T17:57:17.706468,2025-11-14T17:57:26.657150,8.951,0.044,0.04,0.04,211.383,211.383,success
2412.19505,2025-11-14T17:57:16.294269,2025-11-14T17:57:28.362694,12.068,3.636,0.17,0.17,211.383,211.383,success
2412.19508,2025-11-14T17:57:24.327309,2025-11-14T17:57:32.953390,8.626,1.179,0.029,0.029,211.387,211.384,success
2412.19504,2025-11-14T17:57:15.188572,2025-11-14T17:57:33.359596,18.171,39.185,0.299,0.299,211.387,211.383,success
2412.19510,2025-11-14T17:57:28.368226,2025-11-14T17:57:38.474248,10.106,40.934,0.214,0.214,211.387,211.386,success
2412.19509,2025-11-14T17:57:26.663476,2025-11-14T17:57:39.203745,12.54,4.913,0.216,0.216,211.387,211.385,success
2412.19507,2025-11-14T17:57:23.725635,2025-11-14T17:57:40.296503,16.571,16.017,0.314,0.314,211.387,211.385,success
2412.19511,2025-11-14T17:57:32.959738,2025-11-14T17:57:44.423065,11.463,0.0,0.0,0.0,211.395,211.389,no_tex
2412.19513,2025-11-14T17:57:38.483244,2025-11-14T17:57:47.881717,9.398,1.586,0.146,0.146,211.395,211.392,success
2412.19512,2025-11-14T17:57:33.366863,2025-11-14T17:57:48.288876,14.922,21.239,0.366,0.366,211.395,211.39,success
2412.19515,2025-11-14T17:57:40.303125,2025-11-14T17:57:49.263513,8.96,0.0,0.0,0.0,211.395,211.394,no_tex
2412.19514,2025-11-14T17:57:39.211017,2025-11-14T17:57:51.214622,12.004,0.241,0.114,0.114,211.395,211.393,success
2412.19517,2025-11-14T17:57:47.895863,2025-11-14T17:57:57.348043,9.452,5.56,0.101,0.101,211.402,211.397,success
2412.19516,2025-11-14T17:57:44.433544,2025-11-14T17:57:57.834832,13.401,0.792,0.16,0.16,211.402,211.396,success
2412.19519,2025-11-14T17:57:49.269458,2025-11-14T17:57:58.331661,9.062,0.248,0.029,0.029,211.402,211.398,success
2412.19520,2025-11-14T17:57:51.221370,2025-11-14T17:57:59.051837,7.83,1.522,0.182,0.182,211.402,211.398,success
2412.19518,2025-11-14T17:57:48.294463,2025-11-14T17:58:01.155576,12.861,41.769,0.135,0.135,211.402,211.396,success
2412.19522,2025-11-14T17:58:03.166572,2025-11-14T17:58:12.097266,8.931,1.735,0.192,0.192,211.406,211.399,success
2412.19523,2025-11-14T17:58:03.167835,2025-11-14T17:58:12.202169,9.034,1.036,0.087,0.087,211.406,211.399,success
2412.19524,2025-11-14T17:58:03.168175,2025-11-14T17:58:12.405411,9.237,0.036,0.036,0.036,211.406,211.4,success
2412.19525,2025-11-14T17:58:03.168871,2025-11-14T17:58:12.907151,9.738,0.054,0.054,0.054,211.406,211.4,success
